# YYYY MM DD HHMM  Lon(deg)  Lat(deg)  Dist(AU)
2028 05 21 0000  96.671812  -3.303179  32.846373
2028 05 22 0000  96.693772  -3.302411  32.890274
2028 05 23 0000  96.715969  -3.301667  32.933945
2028 05 24 0000  96.738396  -3.300950  32.977382
2028 05 25 0000  96.761044  -3.300258  33.020584
2028 05 26 0000  96.783906  -3.299592  33.063547
2028 05 27 0000  96.806973  -3.298951  33.106269
2028 05 28 0000  96.830238  -3.298337  33.148748
2028 05 29 0000  96.853691  -3.297748  33.190981
2028 05 30 0000  96.877326  -3.297186  33.232967
2028 05 31 0000  96.901133  -3.296649  33.274703
2028 06 01 0000  96.925105  -3.296138  33.316188
2028 06 02 0000  96.949233  -3.295654  33.357421
2028 06 03 0000  96.973511  -3.295195  33.398400
2028 06 04 0000  96.997930  -3.294762  33.439123
2028 06 05 0000  97.022484  -3.294356  33.479590
2028 06 06 0000  97.047165  -3.293975  33.519798
2028 06 07 0000  97.071967  -3.293620  33.559747
2028 06 08 0000  97.096882  -3.293292  33.599435
2028 06 09 0000  97.121903  -3.292990  33.638861
2028 06 10 0000  97.147024  -3.292715  33.678024
2028 06 11 0000  97.172237  -3.292465  33.716921
2028 06 12 0000  97.197537  -3.292243  33.755552
2028 06 13 0000  97.222914  -3.292047  33.793915
2028 06 14 0000  97.248363  -3.291878  33.832008
2028 06 15 0000  97.273877  -3.291736  33.869831
2028 06 16 0000  97.299447  -3.291620  33.907383
2028 06 17 0000  97.325067  -3.291532  33.944661
2028 06 18 0000  97.350728  -3.291470  33.981665
2028 06 19 0000  97.376425  -3.291435  34.018393
2028 06 20 0000  97.402148  -3.291428  34.054845
2028 06 21 0000  97.427890  -3.291447  34.091019
2028 06 22 0000  97.453644  -3.291494  34.126915
2028 06 23 0000  97.479401  -3.291567  34.162532
2028 06 24 0000  97.505154  -3.291667  34.197870
2028 06 25 0000  97.530894  -3.291794  34.232927
2028 06 26 0000  97.556613  -3.291947  34.267704
2028 06 27 0000  97.582303  -3.292127  34.302201
2028 06 28 0000  97.607957  -3.292333  34.336418
2028 06 29 0000  97.633568  -3.292566  34.370355
2028 06 30 0000  97.659127  -3.292824  34.404012
2028 07 01 0000  97.684627  -3.293108  34.437390
2028 07 02 0000  97.710063  -3.293418  34.470490
2028 07 03 0000  97.735426  -3.293754  34.503312
2028 07 04 0000  97.760710  -3.294115  34.535856
2028 07 05 0000  97.785910  -3.294502  34.568122
2028 07 06 0000  97.811018  -3.294914  34.600113
2028 07 07 0000  97.836028  -3.295352  34.631827
2028 07 08 0000  97.860933  -3.295815  34.663265
2028 07 09 0000  97.885728  -3.296303  34.694428
2028 07 10 0000  97.910406  -3.296817  34.725316
2028 07 11 0000  97.934960  -3.297356  34.755930
2028 07 12 0000  97.959383  -3.297920  34.786270
2028 07 13 0000  97.983670  -3.298509  34.816337
2028 07 14 0000  98.007814  -3.299123  34.846131
2028 07 15 0000  98.031807  -3.299762  34.875653
2028 07 16 0000  98.055644  -3.300425  34.904903
2028 07 17 0000  98.079317  -3.301114  34.933884
2028 07 18 0000  98.102820  -3.301827  34.962594
2028 07 19 0000  98.126145  -3.302564  34.991036
2028 07 20 0000  98.149286  -3.303325  35.019210
2028 07 21 0000  98.172236  -3.304111  35.047118
2028 07 22 0000  98.194987  -3.304920  35.074761
2028 07 23 0000  98.217533  -3.305752  35.102140
2028 07 24 0000  98.239866  -3.306608  35.129258
2028 07 25 0000  98.261979  -3.307487  35.156116
2028 07 26 0000  98.283867  -3.308389  35.182717
2028 07 27 0000  98.305522  -3.309312  35.209062
2028 07 28 0000  98.326939  -3.310258  35.235154
2028 07 29 0000  98.348111  -3.311226  35.260995
2028 07 30 0000  98.369033  -3.312215  35.286588
2028 07 31 0000  98.389700  -3.313226  35.311934
2028 08 01 0000  98.410106  -3.314258  35.337037
2028 08 02 0000  98.430246  -3.315311  35.361899
2028 08 03 0000  98.450115  -3.316385  35.386521
2028 08 04 0000  98.469707  -3.317480  35.410906
2028 08 05 0000  98.489018  -3.318595  35.435057
2028 08 06 0000  98.508042  -3.319730  35.458975
2028 08 07 0000  98.526774  -3.320886  35.482663
2028 08 08 0000  98.545209  -3.322061  35.506124
2028 08 09 0000  98.563343  -3.323256  35.529359
2028 08 10 0000  98.581169  -3.324470  35.552371
2028 08 11 0000  98.598682  -3.325704  35.575162
2028 08 12 0000  98.615878  -3.326956  35.597736
2028 08 13 0000  98.632751  -3.328228  35.620094
2028 08 14 0000  98.649296  -3.329518  35.642239
2028 08 15 0000  98.665508  -3.330826  35.664174
2028 08 16 0000  98.681381  -3.332152  35.685902
2028 08 17 0000  98.696910  -3.333495  35.707425
2028 08 18 0000  98.712089  -3.334856  35.728747
2028 08 19 0000  98.726914  -3.336234  35.749871
2028 08 20 0000  98.741379  -3.337628  35.770801
2028 08 21 0000  98.755478  -3.339038  35.791539
2028 08 22 0000  98.769208  -3.340464  35.812090
2028 08 23 0000  98.782562  -3.341905  35.832457
2028 08 24 0000  98.795538  -3.343361  35.852645
2028 08 25 0000  98.808130  -3.344831  35.872658
2028 08 26 0000  98.820335  -3.346315  35.892500
2028 08 27 0000  98.832150  -3.347813  35.912174
2028 08 28 0000  98.843571  -3.349325  35.931685
2028 08 29 0000  98.854595  -3.350849  35.951037
2028 08 30 0000  98.865219  -3.352386  35.970234
2028 08 31 0000  98.875439  -3.353936  35.989278
2028 09 01 0000  98.885253  -3.355498  36.008176
2028 09 02 0000  98.894658  -3.357071  36.026929
2028 09 03 0000  98.903651  -3.358656  36.045543
2028 09 04 0000  98.912229  -3.360252  36.064021
2028 09 05 0000  98.920389  -3.361859  36.082366
2028 09 06 0000  98.928128  -3.363477  36.100584
2028 09 07 0000  98.935444  -3.365104  36.118677
2028 09 08 0000  98.942333  -3.366742  36.136651
2028 09 09 0000  98.948793  -3.368389  36.154508
2028 09 10 0000  98.954822  -3.370044  36.172253
2028 09 11 0000  98.960416  -3.371709  36.189890
2028 09 12 0000  98.965572  -3.373381  36.207423
2028 09 13 0000  98.970288  -3.375061  36.224858
2028 09 14 0000  98.974561  -3.376749  36.242197
2028 09 15 0000  98.978389  -3.378443  36.259446
2028 09 16 0000  98.981769  -3.380144  36.276609
2028 09 17 0000  98.984699  -3.381850  36.293692
2028 09 18 0000  98.987175  -3.383562  36.310699
2028 09 19 0000  98.989197  -3.385279  36.327635
2028 09 20 0000  98.990763  -3.387000  36.344506
2028 09 21 0000  98.991871  -3.388724  36.361317
2028 09 22 0000  98.992520  -3.390452  36.378073
2028 09 23 0000  98.992710  -3.392182  36.394779
2028 09 24 0000  98.992440  -3.393915  36.411442
2028 09 25 0000  98.991711  -3.395650  36.428065
2028 09 26 0000  98.990522  -3.397386  36.444655
2028 09 27 0000  98.988872  -3.399123  36.461215
2028 09 28 0000  98.986763  -3.400861  36.477751
2028 09 29 0000  98.984195  -3.402599  36.494268
2028 09 30 0000  98.981167  -3.404338  36.510770
2028 10 01 0000  98.977680  -3.406075  36.527264
2028 10 02 0000  98.973735  -3.407812  36.543752
2028 10 03 0000  98.969332  -3.409547  36.560241
2028 10 04 0000  98.964471  -3.411280  36.576735
2028 10 05 0000  98.959154  -3.413011  36.593239
2028 10 06 0000  98.953380  -3.414739  36.609758
2028 10 07 0000  98.947150  -3.416464  36.626296
2028 10 08 0000  98.940466  -3.418185  36.642859
2028 10 09 0000  98.933327  -3.419902  36.659451
2028 10 10 0000  98.925735  -3.421615  36.676078
2028 10 11 0000  98.917690  -3.423322  36.692744
2028 10 12 0000  98.909194  -3.425024  36.709455
2028 10 13 0000  98.900247  -3.426719  36.726216
2028 10 14 0000  98.890851  -3.428407  36.743033
2028 10 15 0000  98.881007  -3.430089  36.759909
2028 10 16 0000  98.870717  -3.431762  36.776853
2028 10 17 0000  98.859983  -3.433427  36.793868
2028 10 18 0000  98.848807  -3.435082  36.810960
2028 10 19 0000  98.837191  -3.436728  36.828136
2028 10 20 0000  98.825140  -3.438365  36.845400
2028 10 21 0000  98.812655  -3.439990  36.862759
2028 10 22 0000  98.799741  -3.441605  36.880217
2028 10 23 0000  98.786401  -3.443208  36.897781
2028 10 24 0000  98.772640  -3.444799  36.915454
2028 10 25 0000  98.758461  -3.446378  36.933243
2028 10 26 0000  98.743868  -3.447944  36.951152
2028 10 27 0000  98.728866  -3.449497  36.969185
2028 10 28 0000  98.713459  -3.451037  36.987349
2028 10 29 0000  98.697651  -3.452563  37.005647
2028 10 30 0000  98.681447  -3.454074  37.024084
2028 10 31 0000  98.664850  -3.455571  37.042665
2028 11 01 0000  98.647865  -3.457052  37.061394
2028 11 02 0000  98.630498  -3.458518  37.080276
2028 11 03 0000  98.612752  -3.459968  37.099315
2028 11 04 0000  98.594632  -3.461402  37.118517
2028 11 05 0000  98.576143  -3.462819  37.137884
2028 11 06 0000  98.557289  -3.464218  37.157423
2028 11 07 0000  98.538075  -3.465600  37.177137
2028 11 08 0000  98.518506  -3.466963  37.197031
2028 11 09 0000  98.498588  -3.468308  37.217109
2028 11 10 0000  98.478324  -3.469633  37.237377
2028 11 11 0000  98.457721  -3.470939  37.257838
2028 11 12 0000  98.436783  -3.472225  37.278498
2028 11 13 0000  98.415517  -3.473490  37.299360
2028 11 14 0000  98.393928  -3.474735  37.320431
2028 11 15 0000  98.372023  -3.475957  37.341714
2028 11 16 0000  98.349808  -3.477158  37.363214
2028 11 17 0000  98.327291  -3.478337  37.384936
2028 11 18 0000  98.304478  -3.479493  37.406884
2028 11 19 0000  98.281377  -3.480626  37.429062
2028 11 20 0000  98.257995  -3.481736  37.451474
2028 11 21 0000  98.234340  -3.482823  37.474124
2028 11 22 0000  98.210420  -3.483886  37.497015
2028 11 23 0000  98.186242  -3.484924  37.520152
2028 11 24 0000  98.161813  -3.485939  37.543537
2028 11 25 0000  98.137143  -3.486929  37.567174
2028 11 26 0000  98.112237  -3.487895  37.591065
2028 11 27 0000  98.087105  -3.488835  37.615214
2028 11 28 0000  98.061753  -3.489750  37.639625
2028 11 29 0000  98.036190  -3.490640  37.664299
2028 11 30 0000  98.010423  -3.491504  37.689239
2028 12 01 0000  97.984460  -3.492342  37.714449
2028 12 02 0000  97.958308  -3.493154  37.739931
2028 12 03 0000  97.931976  -3.493940  37.765687
2028 12 04 0000  97.905470  -3.494699  37.791721
2028 12 05 0000  97.878799  -3.495431  37.818034
2028 12 06 0000  97.851969  -3.496136  37.844629
2028 12 07 0000  97.824990  -3.496813  37.871510
2028 12 08 0000  97.797868  -3.497463  37.898677
2028 12 09 0000  97.770612  -3.498086  37.926134
2028 12 10 0000  97.743230  -3.498680  37.953884
2028 12 11 0000  97.715730  -3.499245  37.981929
2028 12 12 0000  97.688121  -3.499783  38.010271
2028 12 13 0000  97.660411  -3.500291  38.038912
2028 12 14 0000  97.632610  -3.500771  38.067856
2028 12 15 0000  97.604726  -3.501222  38.097103
2028 12 16 0000  97.576769  -3.501644  38.126655
2028 12 17 0000  97.548748  -3.502037  38.156515
2028 12 18 0000  97.520672  -3.502402  38.186683
2028 12 19 0000  97.492552  -3.502737  38.217161
2028 12 20 0000  97.464395  -3.503043  38.247949
2028 12 21 0000  97.436212  -3.503321  38.279049
2028 12 22 0000  97.408012  -3.503569  38.310461
2028 12 23 0000  97.379802  -3.503789  38.342185
2028 12 24 0000  97.351593  -3.503980  38.374223
2028 12 25 0000  97.323394  -3.504142  38.406574
2028 12 26 0000  97.295212  -3.504276  38.439238
2028 12 27 0000  97.267057  -3.504381  38.472216
2028 12 28 0000  97.238937  -3.504457  38.505507
2028 12 29 0000  97.210860  -3.504505  38.539111
2028 12 30 0000  97.182836  -3.504525  38.573029
2028 12 31 0000  97.154871  -3.504516  38.607259
2029 01 01 0000  97.126975  -3.504479  38.641802
2029 01 02 0000  97.099154  -3.504413  38.676657
2029 01 03 0000  97.071418  -3.504320  38.711824
2029 01 04 0000  97.043773  -3.504198  38.747303
2029 01 05 0000  97.016228  -3.504048  38.783092
2029 01 06 0000  96.988791  -3.503870  38.819193
2029 01 07 0000  96.961470  -3.503665  38.855603
2029 01 08 0000  96.934273  -3.503431  38.892324
2029 01 09 0000  96.907208  -3.503170  38.929354
2029 01 10 0000  96.880284  -3.502882  38.966692
2029 01 11 0000  96.853509  -3.502566  39.004337
2029 01 12 0000  96.826892  -3.502223  39.042289
2029 01 13 0000  96.800441  -3.501853  39.080545
2029 01 14 0000  96.774165  -3.501457  39.119105
2029 01 15 0000  96.748071  -3.501035  39.157967
2029 01 16 0000  96.722168  -3.500587  39.197128
2029 01 17 0000  96.696465  -3.500113  39.236587
2029 01 18 0000  96.670968  -3.499614  39.276341
2029 01 19 0000  96.645685  -3.499090  39.316388
2029 01 20 0000  96.620624  -3.498541  39.356725
2029 01 21 0000  96.595791  -3.497968  39.397351
2029 01 22 0000  96.571195  -3.497371  39.438261
2029 01 23 0000  96.546842  -3.496751  39.479454
2029 01 24 0000  96.522738  -3.496107  39.520926
2029 01 25 0000  96.498890  -3.495441  39.562675
2029 01 26 0000  96.475305  -3.494752  39.604697
2029 01 27 0000  96.451988  -3.494040  39.646990
2029 01 28 0000  96.428945  -3.493307  39.689550
2029 01 29 0000  96.406181  -3.492552  39.732373
2029 01 30 0000  96.383703  -3.491775  39.775458
2029 01 31 0000  96.361516  -3.490978  39.818801
2029 02 01 0000  96.339625  -3.490160  39.862398
2029 02 02 0000  96.318035  -3.489321  39.906247
2029 02 03 0000  96.296752  -3.488463  39.950345
2029 02 04 0000  96.275780  -3.487584  39.994689
2029 02 05 0000  96.255127  -3.486686  40.039275
2029 02 06 0000  96.234796  -3.485769  40.084100
2029 02 07 0000  96.214793  -3.484834  40.129161
2029 02 08 0000  96.195124  -3.483880  40.174454
2029 02 09 0000  96.175795  -3.482908  40.219975
2029 02 10 0000  96.156809  -3.481919  40.265721
2029 02 11 0000  96.138172  -3.480914  40.311688
2029 02 12 0000  96.119890  -3.479892  40.357870
2029 02 13 0000  96.101966  -3.478854  40.404264
2029 02 14 0000  96.084406  -3.477801  40.450866
2029 02 15 0000  96.067212  -3.476733  40.497670
2029 02 16 0000  96.050390  -3.475650  40.544672
2029 02 17 0000  96.033943  -3.474554  40.591868
2029 02 18 0000  96.017874  -3.473444  40.639253
2029 02 19 0000  96.002187  -3.472322  40.686821
2029 02 20 0000  95.986885  -3.471186  40.734568
2029 02 21 0000  95.971970  -3.470039  40.782489
2029 02 22 0000  95.957445  -3.468881  40.830580
2029 02 23 0000  95.943313  -3.467711  40.878834
2029 02 24 0000  95.929576  -3.466531  40.927248
2029 02 25 0000  95.916235  -3.465340  40.975816
2029 02 26 0000  95.903293  -3.464139  41.024533
2029 02 27 0000  95.890751  -3.462929  41.073395
2029 02 28 0000  95.878610  -3.461710  41.122397
2029 03 01 0000  95.866873  -3.460483  41.171535
2029 03 02 0000  95.855539  -3.459247  41.220803
2029 03 03 0000  95.844611  -3.458003  41.270198
2029 03 04 0000  95.834090  -3.456752  41.319714
2029 03 05 0000  95.823977  -3.455493  41.369347
2029 03 06 0000  95.814275  -3.454229  41.419093
2029 03 07 0000  95.804984  -3.452958  41.468946
2029 03 08 0000  95.796106  -3.451681  41.518902
2029 03 09 0000  95.787643  -3.450399  41.568956
2029 03 10 0000  95.779594  -3.449113  41.619102
2029 03 11 0000  95.771962  -3.447823  41.669335
2029 03 12 0000  95.764748  -3.446529  41.719650
2029 03 13 0000  95.757950  -3.445232  41.770041
2029 03 14 0000  95.751571  -3.443932  41.820504
2029 03 15 0000  95.745609  -3.442630  41.871032
2029 03 16 0000  95.740065  -3.441327  41.921620
2029 03 17 0000  95.734939  -3.440022  41.972262
2029 03 18 0000  95.730230  -3.438717  42.022953
2029 03 19 0000  95.725937  -3.437411  42.073688
2029 03 20 0000  95.722059  -3.436106  42.124461
2029 03 21 0000  95.718596  -3.434801  42.175266
2029 03 22 0000  95.715546  -3.433498  42.226099
2029 03 23 0000  95.712907  -3.432195  42.276952
2029 03 24 0000  95.710678  -3.430895  42.327823
2029 03 25 0000  95.708857  -3.429597  42.378704
2029 03 26 0000  95.707443  -3.428301  42.429592
2029 03 27 0000  95.706432  -3.427008  42.480480
2029 03 28 0000  95.705822  -3.425719  42.531365
2029 03 29 0000  95.705613  -3.424433  42.582241
2029 03 30 0000  95.705800  -3.423151  42.633103
2029 03 31 0000  95.706383  -3.421873  42.683947
2029 04 01 0000  95.707359  -3.420600  42.734769
2029 04 02 0000  95.708727  -3.419332  42.785564
2029 04 03 0000  95.710484  -3.418069  42.836327
2029 04 04 0000  95.712629  -3.416812  42.887053
2029 04 05 0000  95.715159  -3.415561  42.937738
2029 04 06 0000  95.718073  -3.414317  42.988377
2029 04 07 0000  95.721368  -3.413080  43.038964
2029 04 08 0000  95.725042  -3.411850  43.089494
2029 04 09 0000  95.729092  -3.410628  43.139963
2029 04 10 0000  95.733516  -3.409414  43.190366
2029 04 11 0000  95.738310  -3.408209  43.240696
2029 04 12 0000  95.743473  -3.407013  43.290950
2029 04 13 0000  95.748999  -3.405826  43.341122
2029 04 14 0000  95.754887  -3.404649  43.391208
2029 04 15 0000  95.761132  -3.403482  43.441202
2029 04 16 0000  95.767731  -3.402326  43.491099
2029 04 17 0000  95.774680  -3.401180  43.540894
2029 04 18 0000  95.781975  -3.400045  43.590584
2029 04 19 0000  95.789612  -3.398921  43.640162
2029 04 20 0000  95.797587  -3.397809  43.689626
2029 04 21 0000  95.805895  -3.396709  43.738969
2029 04 22 0000  95.814532  -3.395621  43.788188
2029 04 23 0000  95.823494  -3.394545  43.837278
2029 04 24 0000  95.832775  -3.393481  43.886236
2029 04 25 0000  95.842371  -3.392430  43.935058
2029 04 26 0000  95.852279  -3.391393  43.983739
2029 04 27 0000  95.862492  -3.390368  44.032277
2029 04 28 0000  95.873008  -3.389357  44.080666
2029 04 29 0000  95.883821  -3.388359  44.128905
2029 04 30 0000  95.894928  -3.387375  44.176989
2029 05 01 0000  95.906325  -3.386406  44.224915
2029 05 02 0000  95.918007  -3.385450  44.272679
2029 05 03 0000  95.929971  -3.384510  44.320278
2029 05 04 0000  95.942212  -3.383584  44.367706
2029 05 05 0000  95.954726  -3.382674  44.414962
2029 05 06 0000  95.967509  -3.381779  44.462040
2029 05 07 0000  95.980557  -3.380899  44.508938
2029 05 08 0000  95.993863  -3.380036  44.555650
2029 05 09 0000  96.007425  -3.379189  44.602174
2029 05 10 0000  96.021237  -3.378359  44.648506
2029 05 11 0000  96.035293  -3.377545  44.694642
2029 05 12 0000  96.049590  -3.376748  44.740578
2029 05 13 0000  96.064121  -3.375968  44.786311
2029 05 14 0000  96.078882  -3.375206  44.831838
2029 05 15 0000  96.093866  -3.374461  44.877154
2029 05 16 0000  96.109069  -3.373733  44.922258
2029 05 17 0000  96.124484  -3.373023  44.967145
2029 05 18 0000  96.140107  -3.372331  45.011814
2029 05 19 0000  96.155932  -3.371657  45.056260
2029 05 20 0000  96.171952  -3.371001  45.100481
2029 05 21 0000  96.188162  -3.370363  45.144475
2029 05 22 0000  96.204556  -3.369744  45.188239
2029 05 23 0000  96.221129  -3.369142  45.231771
2029 05 24 0000  96.237875  -3.368559  45.275068
2029 05 25 0000  96.254789  -3.367994  45.318130
2029 05 26 0000  96.271865  -3.367448  45.360953
2029 05 27 0000  96.289098  -3.366921  45.403536
2029 05 28 0000  96.306483  -3.366412  45.445876
2029 05 29 0000  96.324015  -3.365923  45.487973
2029 05 30 0000  96.341689  -3.365452  45.529823
2029 05 31 0000  96.359501  -3.365000  45.571426
2029 06 01 0000  96.377444  -3.364568  45.612778
2029 06 02 0000  96.395515  -3.364156  45.653877
2029 06 03 0000  96.413707  -3.363762  45.694722
