# YYYY MM DD HHMM  Lon(deg)  Lat(deg)  Dist(AU)
2034 07 25 0000  95.748879  -3.500581  107.873668
2034 07 26 0000  95.748618  -3.500596  107.907238
2034 07 27 0000  95.748356  -3.500610  107.940808
2034 07 28 0000  95.748094  -3.500625  107.974378
2034 07 29 0000  95.747833  -3.500639  108.007948
2034 07 30 0000  95.747572  -3.500654  108.041518
2034 07 31 0000  95.747311  -3.500668  108.075088
2034 08 01 0000  95.747050  -3.500683  108.108658
2034 08 02 0000  95.746789  -3.500697  108.142228
2034 08 03 0000  95.746529  -3.500712  108.175797
2034 08 04 0000  95.746269  -3.500726  108.209367
2034 08 05 0000  95.746008  -3.500741  108.242937
2034 08 06 0000  95.745748  -3.500755  108.276507
2034 08 07 0000  95.745489  -3.500769  108.310077
2034 08 08 0000  95.745229  -3.500784  108.343646
2034 08 09 0000  95.744969  -3.500798  108.377216
2034 08 10 0000  95.744710  -3.500812  108.410786
2034 08 11 0000  95.744451  -3.500827  108.444356
2034 08 12 0000  95.744192  -3.500841  108.477925
2034 08 13 0000  95.743933  -3.500856  108.511495
2034 08 14 0000  95.743674  -3.500870  108.545064
2034 08 15 0000  95.743416  -3.500884  108.578634
2034 08 16 0000  95.743158  -3.500899  108.612204
2034 08 17 0000  95.742900  -3.500913  108.645773
2034 08 18 0000  95.742642  -3.500927  108.679343
2034 08 19 0000  95.742384  -3.500941  108.712912
2034 08 20 0000  95.742126  -3.500956  108.746482
2034 08 21 0000  95.741869  -3.500970  108.780051
2034 08 22 0000  95.741611  -3.500984  108.813621
2034 08 23 0000  95.741354  -3.500999  108.847190
2034 08 24 0000  95.741097  -3.501013  108.880759
2034 08 25 0000  95.740840  -3.501027  108.914329
2034 08 26 0000  95.740583  -3.501041  108.947898
2034 08 27 0000  95.740327  -3.501055  108.981468
2034 08 28 0000  95.740071  -3.501070  109.015037
2034 08 29 0000  95.739814  -3.501084  109.048606
2034 08 30 0000  95.739558  -3.501098  109.082175
2034 08 31 0000  95.739303  -3.501112  109.115745
2034 09 01 0000  95.739047  -3.501126  109.149314
2034 09 02 0000  95.738791  -3.501141  109.182883
2034 09 03 0000  95.738536  -3.501155  109.216452
2034 09 04 0000  95.738281  -3.501169  109.250021
2034 09 05 0000  95.738026  -3.501183  109.283591
2034 09 06 0000  95.737771  -3.501197  109.317160
2034 09 07 0000  95.737516  -3.501211  109.350729
2034 09 08 0000  95.737262  -3.501225  109.384298
2034 09 09 0000  95.737007  -3.501240  109.417867
2034 09 10 0000  95.736753  -3.501254  109.451436
2034 09 11 0000  95.736499  -3.501268  109.485005
2034 09 12 0000  95.736245  -3.501282  109.518574
2034 09 13 0000  95.735991  -3.501296  109.552143
2034 09 14 0000  95.735738  -3.501310  109.585712
2034 09 15 0000  95.735484  -3.501324  109.619281
2034 09 16 0000  95.735231  -3.501338  109.652850
2034 09 17 0000  95.734978  -3.501352  109.686419
2034 09 18 0000  95.734725  -3.501366  109.719987
2034 09 19 0000  95.734472  -3.501380  109.753556
2034 09 20 0000  95.734220  -3.501394  109.787125
2034 09 21 0000  95.733967  -3.501408  109.820694
2034 09 22 0000  95.733715  -3.501422  109.854263
2034 09 23 0000  95.733463  -3.501436  109.887831
2034 09 24 0000  95.733211  -3.501450  109.921400
2034 09 25 0000  95.732959  -3.501464  109.954969
2034 09 26 0000  95.732708  -3.501478  109.988537
2034 09 27 0000  95.732456  -3.501492  110.022106
2034 09 28 0000  95.732205  -3.501506  110.055675
2034 09 29 0000  95.731954  -3.501520  110.089243
2034 09 30 0000  95.731703  -3.501534  110.122812
2034 10 01 0000  95.731452  -3.501548  110.156380
2034 10 02 0000  95.731201  -3.501562  110.189949
2034 10 03 0000  95.730951  -3.501575  110.223517
2034 10 04 0000  95.730700  -3.501589  110.257086
2034 10 05 0000  95.730450  -3.501603  110.290654
2034 10 06 0000  95.730200  -3.501617  110.324223
2034 10 07 0000  95.729950  -3.501631  110.357791
2034 10 08 0000  95.729700  -3.501645  110.391360
2034 10 09 0000  95.729451  -3.501659  110.424928
2034 10 10 0000  95.729201  -3.501672  110.458496
2034 10 11 0000  95.728952  -3.501686  110.492065
2034 10 12 0000  95.728703  -3.501700  110.525633
2034 10 13 0000  95.728454  -3.501714  110.559201
2034 10 14 0000  95.728205  -3.501728  110.592769
2034 10 15 0000  95.727957  -3.501741  110.626338
2034 10 16 0000  95.727708  -3.501755  110.659906
2034 10 17 0000  95.727460  -3.501769  110.693474
2034 10 18 0000  95.727212  -3.501783  110.727042
2034 10 19 0000  95.726964  -3.501797  110.760610
2034 10 20 0000  95.726716  -3.501810  110.794178
2034 10 21 0000  95.726469  -3.501824  110.827746
2034 10 22 0000  95.726221  -3.501838  110.861314
2034 10 23 0000  95.725974  -3.501851  110.894882
2034 10 24 0000  95.725726  -3.501865  110.928450
2034 10 25 0000  95.725479  -3.501879  110.962018
2034 10 26 0000  95.725233  -3.501893  110.995586
2034 10 27 0000  95.724986  -3.501906  111.029154
2034 10 28 0000  95.724739  -3.501920  111.062722
2034 10 29 0000  95.724493  -3.501934  111.096290
2034 10 30 0000  95.724247  -3.501947  111.129858
2034 10 31 0000  95.724000  -3.501961  111.163426
2034 11 01 0000  95.723755  -3.501975  111.196993
2034 11 02 0000  95.723509  -3.501988  111.230561
2034 11 03 0000  95.723263  -3.502002  111.264129
2034 11 04 0000  95.723018  -3.502016  111.297697
2034 11 05 0000  95.722772  -3.502029  111.331264
2034 11 06 0000  95.722527  -3.502043  111.364832
2034 11 07 0000  95.722282  -3.502056  111.398400
2034 11 08 0000  95.722037  -3.502070  111.431967
2034 11 09 0000  95.721793  -3.502084  111.465535
2034 11 10 0000  95.721548  -3.502097  111.499102
2034 11 11 0000  95.721304  -3.502111  111.532670
2034 11 12 0000  95.721059  -3.502124  111.566237
2034 11 13 0000  95.720815  -3.502138  111.599805
2034 11 14 0000  95.720571  -3.502151  111.633372
2034 11 15 0000  95.720328  -3.502165  111.666940
2034 11 16 0000  95.720084  -3.502178  111.700507
2034 11 17 0000  95.719840  -3.502192  111.734074
2034 11 18 0000  95.719597  -3.502205  111.767642
2034 11 19 0000  95.719354  -3.502219  111.801209
2034 11 20 0000  95.719111  -3.502232  111.834776
2034 11 21 0000  95.718868  -3.502246  111.868344
2034 11 22 0000  95.718625  -3.502259  111.901911
2034 11 23 0000  95.718383  -3.502273  111.935478
2034 11 24 0000  95.718140  -3.502286  111.969045
2034 11 25 0000  95.717898  -3.502300  112.002612
2034 11 26 0000  95.717656  -3.502313  112.036180
2034 11 27 0000  95.717414  -3.502327  112.069747
2034 11 28 0000  95.717172  -3.502340  112.103314
2034 11 29 0000  95.716930  -3.502353  112.136881
2034 11 30 0000  95.716689  -3.502367  112.170448
2034 12 01 0000  95.716448  -3.502380  112.204015
2034 12 02 0000  95.716206  -3.502394  112.237582
2034 12 03 0000  95.715965  -3.502407  112.271149
2034 12 04 0000  95.715724  -3.502420  112.304716
2034 12 05 0000  95.715484  -3.502434  112.338283
2034 12 06 0000  95.715243  -3.502447  112.371850
2034 12 07 0000  95.715002  -3.502460  112.405416
2034 12 08 0000  95.714762  -3.502474  112.438983
2034 12 09 0000  95.714522  -3.502487  112.472550
2034 12 10 0000  95.714282  -3.502500  112.506117
2034 12 11 0000  95.714042  -3.502514  112.539683
2034 12 12 0000  95.713802  -3.502527  112.573250
2034 12 13 0000  95.713563  -3.502540  112.606817
2034 12 14 0000  95.713323  -3.502554  112.640384
2034 12 15 0000  95.713084  -3.502567  112.673950
2034 12 16 0000  95.712845  -3.502580  112.707517
2034 12 17 0000  95.712606  -3.502594  112.741083
2034 12 18 0000  95.712367  -3.502607  112.774650
2034 12 19 0000  95.712128  -3.502620  112.808216
2034 12 20 0000  95.711890  -3.502633  112.841783
2034 12 21 0000  95.711652  -3.502647  112.875349
2034 12 22 0000  95.711413  -3.502660  112.908916
2034 12 23 0000  95.711175  -3.502673  112.942482
2034 12 24 0000  95.710937  -3.502686  112.976049
2034 12 25 0000  95.710699  -3.502699  113.009615
2034 12 26 0000  95.710462  -3.502713  113.043181
2034 12 27 0000  95.710224  -3.502726  113.076748
2034 12 28 0000  95.709987  -3.502739  113.110314
2034 12 29 0000  95.709750  -3.502752  113.143880
2034 12 30 0000  95.709513  -3.502765  113.177447
2034 12 31 0000  95.709276  -3.502779  113.211013
2035 01 01 0000  95.709039  -3.502792  113.244579
2035 01 02 0000  95.708802  -3.502805  113.278145
2035 01 03 0000  95.708566  -3.502818  113.311711
2035 01 04 0000  95.708329  -3.502831  113.345277
2035 01 05 0000  95.708093  -3.502844  113.378844
2035 01 06 0000  95.707857  -3.502857  113.412410
2035 01 07 0000  95.707621  -3.502870  113.445976
2035 01 08 0000  95.707385  -3.502884  113.479542
2035 01 09 0000  95.707150  -3.502897  113.513108
2035 01 10 0000  95.706914  -3.502910  113.546674
2035 01 11 0000  95.706679  -3.502923  113.580240
2035 01 12 0000  95.706444  -3.502936  113.613805
2035 01 13 0000  95.706209  -3.502949  113.647371
2035 01 14 0000  95.705974  -3.502962  113.680937
2035 01 15 0000  95.705739  -3.502975  113.714503
2035 01 16 0000  95.705504  -3.502988  113.748069
2035 01 17 0000  95.705270  -3.503001  113.781635
2035 01 18 0000  95.705036  -3.503014  113.815200
2035 01 19 0000  95.704801  -3.503027  113.848766
2035 01 20 0000  95.704567  -3.503040  113.882332
2035 01 21 0000  95.704334  -3.503053  113.915897
2035 01 22 0000  95.704100  -3.503066  113.949463
2035 01 23 0000  95.703866  -3.503079  113.983029
2035 01 24 0000  95.703633  -3.503092  114.016594
2035 01 25 0000  95.703399  -3.503105  114.050160
2035 01 26 0000  95.703166  -3.503118  114.083725
2035 01 27 0000  95.702933  -3.503131  114.117291
2035 01 28 0000  95.702700  -3.503144  114.150856
2035 01 29 0000  95.702467  -3.503157  114.184422
2035 01 30 0000  95.702235  -3.503170  114.217987
2035 01 31 0000  95.702002  -3.503183  114.251553
2035 02 01 0000  95.701770  -3.503196  114.285118
2035 02 02 0000  95.701538  -3.503209  114.318683
2035 02 03 0000  95.701306  -3.503222  114.352249
2035 02 04 0000  95.701074  -3.503234  114.385814
2035 02 05 0000  95.700842  -3.503247  114.419379
2035 02 06 0000  95.700610  -3.503260  114.452945
2035 02 07 0000  95.700379  -3.503273  114.486510
2035 02 08 0000  95.700147  -3.503286  114.520075
2035 02 09 0000  95.699916  -3.503299  114.553640
2035 02 10 0000  95.699685  -3.503312  114.587205
2035 02 11 0000  95.699454  -3.503324  114.620771
2035 02 12 0000  95.699223  -3.503337  114.654336
2035 02 13 0000  95.698993  -3.503350  114.687901
2035 02 14 0000  95.698762  -3.503363  114.721466
2035 02 15 0000  95.698532  -3.503376  114.755031
2035 02 16 0000  95.698302  -3.503389  114.788596
2035 02 17 0000  95.698071  -3.503401  114.822161
2035 02 18 0000  95.697841  -3.503414  114.855726
2035 02 19 0000  95.697612  -3.503427  114.889291
2035 02 20 0000  95.697382  -3.503440  114.922856
2035 02 21 0000  95.697152  -3.503452  114.956421
2035 02 22 0000  95.696923  -3.503465  114.989986
2035 02 23 0000  95.696694  -3.503478  115.023550
2035 02 24 0000  95.696465  -3.503491  115.057115
2035 02 25 0000  95.696236  -3.503503  115.090680
2035 02 26 0000  95.696007  -3.503516  115.124245
2035 02 27 0000  95.695778  -3.503529  115.157810
2035 02 28 0000  95.695549  -3.503542  115.191374
2035 03 01 0000  95.695321  -3.503554  115.224939
2035 03 02 0000  95.695093  -3.503567  115.258504
2035 03 03 0000  95.694864  -3.503580  115.292068
2035 03 04 0000  95.694636  -3.503592  115.325633
2035 03 05 0000  95.694408  -3.503605  115.359198
2035 03 06 0000  95.694181  -3.503618  115.392762
2035 03 07 0000  95.693953  -3.503630  115.426327
2035 03 08 0000  95.693726  -3.503643  115.459891
2035 03 09 0000  95.693498  -3.503656  115.493456
2035 03 10 0000  95.693271  -3.503668  115.527020
2035 03 11 0000  95.693044  -3.503681  115.560585
2035 03 12 0000  95.692817  -3.503694  115.594149
2035 03 13 0000  95.692590  -3.503706  115.627714
2035 03 14 0000  95.692364  -3.503719  115.661278
2035 03 15 0000  95.692137  -3.503731  115.694842
2035 03 16 0000  95.691911  -3.503744  115.728407
2035 03 17 0000  95.691684  -3.503757  115.761971
2035 03 18 0000  95.691458  -3.503769  115.795535
2035 03 19 0000  95.691232  -3.503782  115.829100
2035 03 20 0000  95.691006  -3.503794  115.862664
2035 03 21 0000  95.690781  -3.503807  115.896228
2035 03 22 0000  95.690555  -3.503819  115.929792
2035 03 23 0000  95.690330  -3.503832  115.963356
2035 03 24 0000  95.690104  -3.503845  115.996921
2035 03 25 0000  95.689879  -3.503857  116.030485
2035 03 26 0000  95.689654  -3.503870  116.064049
2035 03 27 0000  95.689429  -3.503882  116.097613
2035 03 28 0000  95.689204  -3.503895  116.131177
2035 03 29 0000  95.688980  -3.503907  116.164741
2035 03 30 0000  95.688755  -3.503920  116.198305
2035 03 31 0000  95.688531  -3.503932  116.231869
2035 04 01 0000  95.688307  -3.503945  116.265433
2035 04 02 0000  95.688082  -3.503957  116.298997
2035 04 03 0000  95.687858  -3.503970  116.332561
2035 04 04 0000  95.687635  -3.503982  116.366125
2035 04 05 0000  95.687411  -3.503994  116.399689
2035 04 06 0000  95.687187  -3.504007  116.433253
2035 04 07 0000  95.686964  -3.504019  116.466816
2035 04 08 0000  95.686741  -3.504032  116.500380
2035 04 09 0000  95.686517  -3.504044  116.533944
2035 04 10 0000  95.686294  -3.504057  116.567508
2035 04 11 0000  95.686072  -3.504069  116.601072
2035 04 12 0000  95.685849  -3.504081  116.634635
2035 04 13 0000  95.685626  -3.504094  116.668199
2035 04 14 0000  95.685404  -3.504106  116.701763
2035 04 15 0000  95.685181  -3.504118  116.735326
2035 04 16 0000  95.684959  -3.504131  116.768890
2035 04 17 0000  95.684737  -3.504143  116.802453
2035 04 18 0000  95.684515  -3.504156  116.836017
2035 04 19 0000  95.684293  -3.504168  116.869581
2035 04 20 0000  95.684071  -3.504180  116.903144
2035 04 21 0000  95.683850  -3.504193  116.936708
2035 04 22 0000  95.683628  -3.504205  116.970271
2035 04 23 0000  95.683407  -3.504217  117.003835
2035 04 24 0000  95.683186  -3.504230  117.037398
2035 04 25 0000  95.682965  -3.504242  117.070961
2035 04 26 0000  95.682744  -3.504254  117.104525
2035 04 27 0000  95.682523  -3.504266  117.138088
2035 04 28 0000  95.682303  -3.504279  117.171651
2035 04 29 0000  95.682082  -3.504291  117.205215
2035 04 30 0000  95.681862  -3.504303  117.238778
2035 05 01 0000  95.681641  -3.504316  117.272341
2035 05 02 0000  95.681421  -3.504328  117.305905
2035 05 03 0000  95.681201  -3.504340  117.339468
2035 05 04 0000  95.680981  -3.504352  117.373031
2035 05 05 0000  95.680762  -3.504365  117.406594
2035 05 06 0000  95.680542  -3.504377  117.440157
2035 05 07 0000  95.680323  -3.504389  117.473720
2035 05 08 0000  95.680103  -3.504401  117.507283
2035 05 09 0000  95.679884  -3.504413  117.540847
2035 05 10 0000  95.679665  -3.504426  117.574410
2035 05 11 0000  95.679446  -3.504438  117.607973
2035 05 12 0000  95.679227  -3.504450  117.641536
2035 05 13 0000  95.679009  -3.504462  117.675099
2035 05 14 0000  95.678790  -3.504474  117.708662
2035 05 15 0000  95.678572  -3.504486  117.742224
2035 05 16 0000  95.678353  -3.504499  117.775787
2035 05 17 0000  95.678135  -3.504511  117.809350
2035 05 18 0000  95.677917  -3.504523  117.842913
2035 05 19 0000  95.677699  -3.504535  117.876476
2035 05 20 0000  95.677481  -3.504547  117.910039
2035 05 21 0000  95.677264  -3.504559  117.943601
2035 05 22 0000  95.677046  -3.504571  117.977164
2035 05 23 0000  95.676829  -3.504584  118.010727
2035 05 24 0000  95.676612  -3.504596  118.044290
2035 05 25 0000  95.676394  -3.504608  118.077852
2035 05 26 0000  95.676177  -3.504620  118.111415
2035 05 27 0000  95.675960  -3.504632  118.144978
2035 05 28 0000  95.675744  -3.504644  118.178540
2035 05 29 0000  95.675527  -3.504656  118.212103
2035 05 30 0000  95.675311  -3.504668  118.245665
2035 05 31 0000  95.675094  -3.504680  118.279228
2035 06 01 0000  95.674878  -3.504692  118.312790
2035 06 02 0000  95.674662  -3.504704  118.346353
2035 06 03 0000  95.674446  -3.504716  118.379915
2035 06 04 0000  95.674230  -3.504728  118.413478
2035 06 05 0000  95.674014  -3.504740  118.447040
2035 06 06 0000  95.673799  -3.504752  118.480603
2035 06 07 0000  95.673583  -3.504764  118.514165
2035 06 08 0000  95.673368  -3.504776  118.547727
2035 06 09 0000  95.673153  -3.504788  118.581290
2035 06 10 0000  95.672938  -3.504800  118.614852
2035 06 11 0000  95.672723  -3.504812  118.648414
2035 06 12 0000  95.672508  -3.504824  118.681976
2035 06 13 0000  95.672293  -3.504836  118.715539
2035 06 14 0000  95.672079  -3.504848  118.749101
2035 06 15 0000  95.671864  -3.504860  118.782663
2035 06 16 0000  95.671650  -3.504872  118.816225
2035 06 17 0000  95.671436  -3.504884  118.849787
2035 06 18 0000  95.671221  -3.504896  118.883349
2035 06 19 0000  95.671007  -3.504908  118.916911
2035 06 20 0000  95.670794  -3.504920  118.950473
2035 06 21 0000  95.670580  -3.504932  118.984035
2035 06 22 0000  95.670366  -3.504944  119.017597
2035 06 23 0000  95.670153  -3.504955  119.051159
2035 06 24 0000  95.669940  -3.504967  119.084721
2035 06 25 0000  95.669726  -3.504979  119.118283
2035 06 26 0000  95.669513  -3.504991  119.151845
2035 06 27 0000  95.669300  -3.505003  119.185407
2035 06 28 0000  95.669088  -3.505015  119.218969
2035 06 29 0000  95.668875  -3.505027  119.252531
2035 06 30 0000  95.668662  -3.505039  119.286092
2035 07 01 0000  95.668450  -3.505050  119.319654
2035 07 02 0000  95.668238  -3.505062  119.353216
2035 07 03 0000  95.668025  -3.505074  119.386778
2035 07 04 0000  95.667813  -3.505086  119.420339
2035 07 05 0000  95.667601  -3.505098  119.453901
2035 07 06 0000  95.667389  -3.505109  119.487463
2035 07 07 0000  95.667178  -3.505121  119.521024
2035 07 08 0000  95.666966  -3.505133  119.554586
2035 07 09 0000  95.666755  -3.505145  119.588147
2035 07 10 0000  95.666543  -3.505157  119.621709
2035 07 11 0000  95.666332  -3.505168  119.655270
2035 07 12 0000  95.666121  -3.505180  119.688832
2035 07 13 0000  95.665910  -3.505192  119.722393
2035 07 14 0000  95.665699  -3.505204  119.755955
2035 07 15 0000  95.665489  -3.505215  119.789516
2035 07 16 0000  95.665278  -3.505227  119.823077
2035 07 17 0000  95.665067  -3.505239  119.856639
2035 07 18 0000  95.664857  -3.505251  119.890200
2035 07 19 0000  95.664647  -3.505262  119.923761
2035 07 20 0000  95.664437  -3.505274  119.957323
2035 07 21 0000  95.664227  -3.505286  119.990884
2035 07 22 0000  95.664017  -3.505298  120.024445
2035 07 23 0000  95.663807  -3.505309  120.058006
2035 07 24 0000  95.663598  -3.505321  120.091567
2035 07 25 0000  95.663388  -3.505333  120.125128
2035 07 26 0000  95.663179  -3.505344  120.158690
2035 07 27 0000  95.662969  -3.505356  120.192251
2035 07 28 0000  95.662760  -3.505368  120.225812
2035 07 29 0000  95.662551  -3.505379  120.259373
2035 07 30 0000  95.662342  -3.505391  120.292934
2035 07 31 0000  95.662134  -3.505403  120.326495
2035 08 01 0000  95.661925  -3.505414  120.360056
2035 08 02 0000  95.661717  -3.505426  120.393617
2035 08 03 0000  95.661508  -3.505437  120.427177
2035 08 04 0000  95.661300  -3.505449  120.460738
2035 08 05 0000  95.661092  -3.505461  120.494299
2035 08 06 0000  95.660884  -3.505472  120.527860
2035 08 07 0000  95.660676  -3.505484  120.561421
2035 08 08 0000  95.660468  -3.505495  120.594981
2035 08 09 0000  95.660260  -3.505507  120.628542
2035 08 10 0000  95.660053  -3.505519  120.662103
2035 08 11 0000  95.659845  -3.505530  120.695664
2035 08 12 0000  95.659638  -3.505542  120.729224
2035 08 13 0000  95.659431  -3.505553  120.762785
2035 08 14 0000  95.659224  -3.505565  120.796346
2035 08 15 0000  95.659017  -3.505576  120.829906
2035 08 16 0000  95.658810  -3.505588  120.863467
2035 08 17 0000  95.658603  -3.505600  120.897027
2035 08 18 0000  95.658396  -3.505611  120.930588
2035 08 19 0000  95.658190  -3.505623  120.964148
2035 08 20 0000  95.657984  -3.505634  120.997709
2035 08 21 0000  95.657777  -3.505646  121.031269
2035 08 22 0000  95.657571  -3.505657  121.064829
2035 08 23 0000  95.657365  -3.505669  121.098390
2035 08 24 0000  95.657159  -3.505680  121.131950
2035 08 25 0000  95.656953  -3.505692  121.165510
2035 08 26 0000  95.656748  -3.505703  121.199071
2035 08 27 0000  95.656542  -3.505715  121.232631
2035 08 28 0000  95.656337  -3.505726  121.266191
2035 08 29 0000  95.656131  -3.505738  121.299752
2035 08 30 0000  95.655926  -3.505749  121.333312
2035 08 31 0000  95.655721  -3.505760  121.366872
2035 09 01 0000  95.655516  -3.505772  121.400432
2035 09 02 0000  95.655311  -3.505783  121.433992
2035 09 03 0000  95.655107  -3.505795  121.467552
2035 09 04 0000  95.654902  -3.505806  121.501112
2035 09 05 0000  95.654698  -3.505818  121.534672
2035 09 06 0000  95.654493  -3.505829  121.568232
2035 09 07 0000  95.654289  -3.505840  121.601792
2035 09 08 0000  95.654085  -3.505852  121.635352
2035 09 09 0000  95.653881  -3.505863  121.668912
2035 09 10 0000  95.653677  -3.505875  121.702472
2035 09 11 0000  95.653473  -3.505886  121.736032
2035 09 12 0000  95.653269  -3.505897  121.769592
2035 09 13 0000  95.653066  -3.505909  121.803152
2035 09 14 0000  95.652862  -3.505920  121.836712
2035 09 15 0000  95.652659  -3.505931  121.870271
2035 09 16 0000  95.652456  -3.505943  121.903831
2035 09 17 0000  95.652253  -3.505954  121.937391
2035 09 18 0000  95.652050  -3.505965  121.970951
2035 09 19 0000  95.651847  -3.505977  122.004510
2035 09 20 0000  95.651644  -3.505988  122.038070
2035 09 21 0000  95.651441  -3.505999  122.071630
2035 09 22 0000  95.651239  -3.506011  122.105189
2035 09 23 0000  95.651037  -3.506022  122.138749
2035 09 24 0000  95.650834  -3.506033  122.172308
2035 09 25 0000  95.650632  -3.506045  122.205868
2035 09 26 0000  95.650430  -3.506056  122.239427
2035 09 27 0000  95.650228  -3.506067  122.272987
2035 09 28 0000  95.650026  -3.506079  122.306546
2035 09 29 0000  95.649825  -3.506090  122.340106
2035 09 30 0000  95.649623  -3.506101  122.373665
2035 10 01 0000  95.649421  -3.506112  122.407225
2035 10 02 0000  95.649220  -3.506124  122.440784
2035 10 03 0000  95.649019  -3.506135  122.474343
2035 10 04 0000  95.648818  -3.506146  122.507903
2035 10 05 0000  95.648617  -3.506157  122.541462
2035 10 06 0000  95.648416  -3.506169  122.575021
2035 10 07 0000  95.648215  -3.506180  122.608580
2035 10 08 0000  95.648014  -3.506191  122.642140
2035 10 09 0000  95.647814  -3.506202  122.675699
2035 10 10 0000  95.647613  -3.506213  122.709258
2035 10 11 0000  95.647413  -3.506225  122.742817
2035 10 12 0000  95.647213  -3.506236  122.776376
2035 10 13 0000  95.647013  -3.506247  122.809935
2035 10 14 0000  95.646813  -3.506258  122.843494
2035 10 15 0000  95.646613  -3.506269  122.877053
2035 10 16 0000  95.646413  -3.506280  122.910612
2035 10 17 0000  95.646213  -3.506292  122.944171
2035 10 18 0000  95.646014  -3.506303  122.977730
2035 10 19 0000  95.645814  -3.506314  123.011289
2035 10 20 0000  95.645615  -3.506325  123.044848
2035 10 21 0000  95.645416  -3.506336  123.078407
2035 10 22 0000  95.645217  -3.506347  123.111966
2035 10 23 0000  95.645018  -3.506359  123.145525
2035 10 24 0000  95.644819  -3.506370  123.179084
2035 10 25 0000  95.644620  -3.506381  123.212642
2035 10 26 0000  95.644421  -3.506392  123.246201
2035 10 27 0000  95.644223  -3.506403  123.279760
2035 10 28 0000  95.644024  -3.506414  123.313319
2035 10 29 0000  95.643826  -3.506425  123.346877
2035 10 30 0000  95.643628  -3.506436  123.380436
2035 10 31 0000  95.643430  -3.506447  123.413995
2035 11 01 0000  95.643232  -3.506458  123.447553
2035 11 02 0000  95.643034  -3.506469  123.481112
2035 11 03 0000  95.642836  -3.506481  123.514670
2035 11 04 0000  95.642639  -3.506492  123.548229
2035 11 05 0000  95.642441  -3.506503  123.581787
2035 11 06 0000  95.642244  -3.506514  123.615346
2035 11 07 0000  95.642046  -3.506525  123.648904
2035 11 08 0000  95.641849  -3.506536  123.682463
2035 11 09 0000  95.641652  -3.506547  123.716021
2035 11 10 0000  95.641455  -3.506558  123.749579
2035 11 11 0000  95.641258  -3.506569  123.783138
2035 11 12 0000  95.641061  -3.506580  123.816696
2035 11 13 0000  95.640865  -3.506591  123.850254
2035 11 14 0000  95.640668  -3.506602  123.883813
2035 11 15 0000  95.640472  -3.506613  123.917371
2035 11 16 0000  95.640276  -3.506624  123.950929
2035 11 17 0000  95.640079  -3.506635  123.984487
2035 11 18 0000  95.639883  -3.506646  124.018046
2035 11 19 0000  95.639687  -3.506657  124.051604
2035 11 20 0000  95.639491  -3.506668  124.085162
2035 11 21 0000  95.639296  -3.506679  124.118720
2035 11 22 0000  95.639100  -3.506690  124.152278
2035 11 23 0000  95.638904  -3.506700  124.185836
2035 11 24 0000  95.638709  -3.506711  124.219394
2035 11 25 0000  95.638514  -3.506722  124.252952
2035 11 26 0000  95.638318  -3.506733  124.286510
2035 11 27 0000  95.638123  -3.506744  124.320068
2035 11 28 0000  95.637928  -3.506755  124.353626
2035 11 29 0000  95.637734  -3.506766  124.387184
2035 11 30 0000  95.637539  -3.506777  124.420742
2035 12 01 0000  95.637344  -3.506788  124.454300
2035 12 02 0000  95.637150  -3.506799  124.487857
2035 12 03 0000  95.636955  -3.506810  124.521415
2035 12 04 0000  95.636761  -3.506820  124.554973
2035 12 05 0000  95.636567  -3.506831  124.588531
2035 12 06 0000  95.636372  -3.506842  124.622088
2035 12 07 0000  95.636178  -3.506853  124.655646
2035 12 08 0000  95.635984  -3.506864  124.689204
2035 12 09 0000  95.635791  -3.506875  124.722761
2035 12 10 0000  95.635597  -3.506886  124.756319
2035 12 11 0000  95.635403  -3.506896  124.789877
2035 12 12 0000  95.635210  -3.506907  124.823434
2035 12 13 0000  95.635017  -3.506918  124.856992
2035 12 14 0000  95.634823  -3.506929  124.890549
2035 12 15 0000  95.634630  -3.506940  124.924107
2035 12 16 0000  95.634437  -3.506951  124.957664
2035 12 17 0000  95.634244  -3.506961  124.991222
2035 12 18 0000  95.634051  -3.506972  125.024779
2035 12 19 0000  95.633859  -3.506983  125.058336
2035 12 20 0000  95.633666  -3.506994  125.091894
2035 12 21 0000  95.633474  -3.507005  125.125451
2035 12 22 0000  95.633281  -3.507015  125.159008
2035 12 23 0000  95.633089  -3.507026  125.192566
2035 12 24 0000  95.632897  -3.507037  125.226123
2035 12 25 0000  95.632705  -3.507048  125.259680
2035 12 26 0000  95.632513  -3.507058  125.293237
2035 12 27 0000  95.632321  -3.507069  125.326795
2035 12 28 0000  95.632129  -3.507080  125.360352
2035 12 29 0000  95.631938  -3.507091  125.393909
2035 12 30 0000  95.631746  -3.507101  125.427466
2035 12 31 0000  95.631555  -3.507112  125.461023
2036 01 01 0000  95.631363  -3.507123  125.494580
2036 01 02 0000  95.631172  -3.507133  125.528137
2036 01 03 0000  95.630981  -3.507144  125.561694
2036 01 04 0000  95.630790  -3.507155  125.595251
2036 01 05 0000  95.630599  -3.507166  125.628808
2036 01 06 0000  95.630408  -3.507176  125.662365
2036 01 07 0000  95.630218  -3.507187  125.695922
2036 01 08 0000  95.630027  -3.507198  125.729478
2036 01 09 0000  95.629837  -3.507208  125.763035
2036 01 10 0000  95.629646  -3.507219  125.796592
2036 01 11 0000  95.629456  -3.507230  125.830149
2036 01 12 0000  95.629266  -3.507240  125.863705
