# YYYY MM DD HHMM  Lon(deg)  Lat(deg)  Dist(AU)
2029 08 20 0000  96.830827  -3.439522  47.396864
2029 08 21 0000  96.829464  -3.439600  47.430516
2029 08 22 0000  96.828102  -3.439678  47.464167
2029 08 23 0000  96.826742  -3.439755  47.497819
2029 08 24 0000  96.825384  -3.439833  47.531470
2029 08 25 0000  96.824028  -3.439911  47.565122
2029 08 26 0000  96.822673  -3.439988  47.598773
2029 08 27 0000  96.821321  -3.440065  47.632424
2029 08 28 0000  96.819971  -3.440142  47.666075
2029 08 29 0000  96.818622  -3.440220  47.699726
2029 08 30 0000  96.817276  -3.440297  47.733377
2029 08 31 0000  96.815931  -3.440373  47.767028
2029 09 01 0000  96.814588  -3.440450  47.800679
2029 09 02 0000  96.813247  -3.440527  47.834329
2029 09 03 0000  96.811908  -3.440603  47.867980
2029 09 04 0000  96.810571  -3.440680  47.901630
2029 09 05 0000  96.809236  -3.440756  47.935280
2029 09 06 0000  96.807903  -3.440832  47.968930
2029 09 07 0000  96.806571  -3.440909  48.002580
2029 09 08 0000  96.805242  -3.440985  48.036230
2029 09 09 0000  96.803914  -3.441060  48.069880
2029 09 10 0000  96.802588  -3.441136  48.103530
2029 09 11 0000  96.801264  -3.441212  48.137180
2029 09 12 0000  96.799942  -3.441287  48.170829
2029 09 13 0000  96.798621  -3.441363  48.204479
2029 09 14 0000  96.797303  -3.441438  48.238128
2029 09 15 0000  96.795986  -3.441513  48.271777
2029 09 16 0000  96.794671  -3.441589  48.305426
2029 09 17 0000  96.793358  -3.441664  48.339075
2029 09 18 0000  96.792047  -3.441739  48.372724
2029 09 19 0000  96.790737  -3.441813  48.406373
2029 09 20 0000  96.789430  -3.441888  48.440022
2029 09 21 0000  96.788124  -3.441963  48.473670
2029 09 22 0000  96.786820  -3.442037  48.507319
2029 09 23 0000  96.785518  -3.442112  48.540967
2029 09 24 0000  96.784218  -3.442186  48.574616
2029 09 25 0000  96.782919  -3.442260  48.608264
2029 09 26 0000  96.781623  -3.442334  48.641912
2029 09 27 0000  96.780328  -3.442408  48.675560
2029 09 28 0000  96.779035  -3.442482  48.709208
2029 09 29 0000  96.777743  -3.442556  48.742856
2029 09 30 0000  96.776454  -3.442630  48.776503
2029 10 01 0000  96.775166  -3.442703  48.810151
2029 10 02 0000  96.773880  -3.442777  48.843798
2029 10 03 0000  96.772596  -3.442850  48.877446
2029 10 04 0000  96.771313  -3.442923  48.911093
2029 10 05 0000  96.770032  -3.442996  48.944740
2029 10 06 0000  96.768753  -3.443069  48.978387
2029 10 07 0000  96.767476  -3.443142  49.012034
2029 10 08 0000  96.766201  -3.443215  49.045681
2029 10 09 0000  96.764927  -3.443288  49.079328
2029 10 10 0000  96.763655  -3.443361  49.112975
2029 10 11 0000  96.762385  -3.443433  49.146622
2029 10 12 0000  96.761116  -3.443506  49.180268
2029 10 13 0000  96.759850  -3.443578  49.213915
2029 10 14 0000  96.758585  -3.443650  49.247561
2029 10 15 0000  96.757321  -3.443722  49.281207
2029 10 16 0000  96.756060  -3.443794  49.314853
2029 10 17 0000  96.754800  -3.443866  49.348499
2029 10 18 0000  96.753542  -3.443938  49.382145
2029 10 19 0000  96.752285  -3.444010  49.415791
2029 10 20 0000  96.751031  -3.444082  49.449437
2029 10 21 0000  96.749778  -3.444153  49.483082
2029 10 22 0000  96.748526  -3.444225  49.516728
2029 10 23 0000  96.747277  -3.444296  49.550373
2029 10 24 0000  96.746029  -3.444367  49.584019
2029 10 25 0000  96.744783  -3.444438  49.617664
2029 10 26 0000  96.743538  -3.444509  49.651309
2029 10 27 0000  96.742295  -3.444580  49.684954
2029 10 28 0000  96.741054  -3.444651  49.718599
2029 10 29 0000  96.739815  -3.444722  49.752244
2029 10 30 0000  96.738577  -3.444793  49.785889
2029 10 31 0000  96.737341  -3.444863  49.819533
2029 11 01 0000  96.736106  -3.444934  49.853178
2029 11 02 0000  96.734873  -3.445004  49.886822
2029 11 03 0000  96.733642  -3.445074  49.920467
2029 11 04 0000  96.732413  -3.445144  49.954111
2029 11 05 0000  96.731185  -3.445215  49.987755
2029 11 06 0000  96.729959  -3.445285  50.021399
2029 11 07 0000  96.728734  -3.445354  50.055043
2029 11 08 0000  96.727511  -3.445424  50.088687
2029 11 09 0000  96.726290  -3.445494  50.122331
2029 11 10 0000  96.725071  -3.445564  50.155975
2029 11 11 0000  96.723853  -3.445633  50.189618
2029 11 12 0000  96.722636  -3.445702  50.223262
2029 11 13 0000  96.721422  -3.445772  50.256905
2029 11 14 0000  96.720208  -3.445841  50.290549
2029 11 15 0000  96.718997  -3.445910  50.324192
2029 11 16 0000  96.717787  -3.445979  50.357835
2029 11 17 0000  96.716579  -3.446048  50.391478
2029 11 18 0000  96.715372  -3.446117  50.425121
2029 11 19 0000  96.714167  -3.446186  50.458764
2029 11 20 0000  96.712964  -3.446254  50.492407
2029 11 21 0000  96.711762  -3.446323  50.526049
2029 11 22 0000  96.710562  -3.446391  50.559692
2029 11 23 0000  96.709363  -3.446460  50.593335
2029 11 24 0000  96.708166  -3.446528  50.626977
2029 11 25 0000  96.706971  -3.446596  50.660619
2029 11 26 0000  96.705777  -3.446664  50.694261
2029 11 27 0000  96.704585  -3.446733  50.727904
2029 11 28 0000  96.703394  -3.446800  50.761546
2029 11 29 0000  96.702205  -3.446868  50.795187
2029 11 30 0000  96.701018  -3.446936  50.828829
2029 12 01 0000  96.699832  -3.447004  50.862471
2029 12 02 0000  96.698647  -3.447071  50.896113
2029 12 03 0000  96.697464  -3.447139  50.929754
2029 12 04 0000  96.696283  -3.447206  50.963396
2029 12 05 0000  96.695103  -3.447273  50.997037
2029 12 06 0000  96.693925  -3.447341  51.030678
2029 12 07 0000  96.692749  -3.447408  51.064320
2029 12 08 0000  96.691574  -3.447475  51.097961
2029 12 09 0000  96.690400  -3.447542  51.131602
2029 12 10 0000  96.689228  -3.447609  51.165243
2029 12 11 0000  96.688058  -3.447675  51.198883
2029 12 12 0000  96.686889  -3.447742  51.232524
2029 12 13 0000  96.685722  -3.447809  51.266165
2029 12 14 0000  96.684556  -3.447875  51.299805
2029 12 15 0000  96.683392  -3.447941  51.333446
2029 12 16 0000  96.682229  -3.448008  51.367086
2029 12 17 0000  96.681068  -3.448074  51.400726
2029 12 18 0000  96.679908  -3.448140  51.434367
2029 12 19 0000  96.678750  -3.448206  51.468007
2029 12 20 0000  96.677593  -3.448272  51.501647
2029 12 21 0000  96.676438  -3.448338  51.535287
2029 12 22 0000  96.675284  -3.448404  51.568926
2029 12 23 0000  96.674132  -3.448469  51.602566
2029 12 24 0000  96.672981  -3.448535  51.636206
2029 12 25 0000  96.671832  -3.448601  51.669845
2029 12 26 0000  96.670684  -3.448666  51.703485
2029 12 27 0000  96.669538  -3.448731  51.737124
2029 12 28 0000  96.668394  -3.448797  51.770763
2029 12 29 0000  96.667250  -3.448862  51.804402
2029 12 30 0000  96.666109  -3.448927  51.838042
2029 12 31 0000  96.664968  -3.448992  51.871681
2030 01 01 0000  96.663830  -3.449057  51.905320
2030 01 02 0000  96.662692  -3.449122  51.938958
2030 01 03 0000  96.661557  -3.449186  51.972597
2030 01 04 0000  96.660422  -3.449251  52.006236
2030 01 05 0000  96.659289  -3.449316  52.039874
2030 01 06 0000  96.658158  -3.449380  52.073513
2030 01 07 0000  96.657028  -3.449445  52.107151
2030 01 08 0000  96.655899  -3.449509  52.140789
2030 01 09 0000  96.654772  -3.449573  52.174428
2030 01 10 0000  96.653647  -3.449637  52.208066
2030 01 11 0000  96.652523  -3.449701  52.241704
2030 01 12 0000  96.651400  -3.449765  52.275342
2030 01 13 0000  96.650279  -3.449829  52.308980
2030 01 14 0000  96.649159  -3.449893  52.342617
2030 01 15 0000  96.648041  -3.449957  52.376255
2030 01 16 0000  96.646924  -3.450020  52.409893
2030 01 17 0000  96.645808  -3.450084  52.443530
2030 01 18 0000  96.644694  -3.450147  52.477167
2030 01 19 0000  96.643581  -3.450211  52.510805
2030 01 20 0000  96.642470  -3.450274  52.544442
2030 01 21 0000  96.641360  -3.450337  52.578079
2030 01 22 0000  96.640252  -3.450401  52.611716
2030 01 23 0000  96.639145  -3.450464  52.645353
2030 01 24 0000  96.638040  -3.450527  52.678990
2030 01 25 0000  96.636935  -3.450590  52.712627
2030 01 26 0000  96.635833  -3.450652  52.746264
2030 01 27 0000  96.634731  -3.450715  52.779900
2030 01 28 0000  96.633631  -3.450778  52.813537
2030 01 29 0000  96.632533  -3.450840  52.847173
2030 01 30 0000  96.631436  -3.450903  52.880809
2030 01 31 0000  96.630340  -3.450965  52.914446
2030 02 01 0000  96.629246  -3.451028  52.948082
2030 02 02 0000  96.628153  -3.451090  52.981718
2030 02 03 0000  96.627061  -3.451152  53.015354
2030 02 04 0000  96.625971  -3.451214  53.048990
2030 02 05 0000  96.624882  -3.451276  53.082626
2030 02 06 0000  96.623795  -3.451338  53.116262
2030 02 07 0000  96.622709  -3.451400  53.149897
2030 02 08 0000  96.621624  -3.451462  53.183533
2030 02 09 0000  96.620541  -3.451524  53.217168
2030 02 10 0000  96.619459  -3.451585  53.250804
2030 02 11 0000  96.618378  -3.451647  53.284439
2030 02 12 0000  96.617299  -3.451708  53.318074
2030 02 13 0000  96.616221  -3.451770  53.351709
2030 02 14 0000  96.615145  -3.451831  53.385345
2030 02 15 0000  96.614070  -3.451892  53.418979
2030 02 16 0000  96.612996  -3.451953  53.452614
2030 02 17 0000  96.611923  -3.452014  53.486249
2030 02 18 0000  96.610852  -3.452075  53.519884
2030 02 19 0000  96.609783  -3.452136  53.553519
2030 02 20 0000  96.608714  -3.452197  53.587153
2030 02 21 0000  96.607647  -3.452258  53.620788
2030 02 22 0000  96.606581  -3.452319  53.654422
2030 02 23 0000  96.605517  -3.452379  53.688056
2030 02 24 0000  96.604454  -3.452440  53.721691
2030 02 25 0000  96.603392  -3.452500  53.755325
2030 02 26 0000  96.602332  -3.452561  53.788959
2030 02 27 0000  96.601273  -3.452621  53.822593
2030 02 28 0000  96.600215  -3.452681  53.856227
2030 03 01 0000  96.599159  -3.452741  53.889860
2030 03 02 0000  96.598104  -3.452801  53.923494
2030 03 03 0000  96.597050  -3.452861  53.957128
2030 03 04 0000  96.595997  -3.452921  53.990761
2030 03 05 0000  96.594946  -3.452981  54.024395
2030 03 06 0000  96.593896  -3.453041  54.058028
2030 03 07 0000  96.592848  -3.453101  54.091661
2030 03 08 0000  96.591801  -3.453160  54.125295
2030 03 09 0000  96.590755  -3.453220  54.158928
2030 03 10 0000  96.589710  -3.453279  54.192561
2030 03 11 0000  96.588667  -3.453339  54.226194
2030 03 12 0000  96.587625  -3.453398  54.259827
2030 03 13 0000  96.586584  -3.453457  54.293460
2030 03 14 0000  96.585544  -3.453517  54.327092
2030 03 15 0000  96.584506  -3.453576  54.360725
2030 03 16 0000  96.583469  -3.453635  54.394357
2030 03 17 0000  96.582434  -3.453694  54.427990
2030 03 18 0000  96.581399  -3.453752  54.461622
2030 03 19 0000  96.580366  -3.453811  54.495255
2030 03 20 0000  96.579334  -3.453870  54.528887
2030 03 21 0000  96.578304  -3.453929  54.562519
2030 03 22 0000  96.577275  -3.453987  54.596151
2030 03 23 0000  96.576247  -3.454046  54.629783
2030 03 24 0000  96.575220  -3.454104  54.663415
2030 03 25 0000  96.574194  -3.454163  54.697047
2030 03 26 0000  96.573170  -3.454221  54.730678
2030 03 27 0000  96.572147  -3.454279  54.764310
2030 03 28 0000  96.571126  -3.454337  54.797942
2030 03 29 0000  96.570105  -3.454395  54.831573
2030 03 30 0000  96.569086  -3.454453  54.865205
2030 03 31 0000  96.568068  -3.454511  54.898836
2030 04 01 0000  96.567051  -3.454569  54.932467
2030 04 02 0000  96.566036  -3.454627  54.966098
2030 04 03 0000  96.565022  -3.454685  54.999729
2030 04 04 0000  96.564009  -3.454742  55.033360
2030 04 05 0000  96.562997  -3.454800  55.066991
2030 04 06 0000  96.561987  -3.454857  55.100622
2030 04 07 0000  96.560977  -3.454915  55.134253
2030 04 08 0000  96.559969  -3.454972  55.167884
2030 04 09 0000  96.558963  -3.455029  55.201514
2030 04 10 0000  96.557957  -3.455087  55.235145
2030 04 11 0000  96.556953  -3.455144  55.268775
2030 04 12 0000  96.555949  -3.455201  55.302406
2030 04 13 0000  96.554948  -3.455258  55.336036
2030 04 14 0000  96.553947  -3.455315  55.369666
2030 04 15 0000  96.552947  -3.455372  55.403296
2030 04 16 0000  96.551949  -3.455428  55.436926
2030 04 17 0000  96.550952  -3.455485  55.470556
2030 04 18 0000  96.549956  -3.455542  55.504186
2030 04 19 0000  96.548962  -3.455598  55.537816
2030 04 20 0000  96.547968  -3.455655  55.571446
2030 04 21 0000  96.546976  -3.455711  55.605075
2030 04 22 0000  96.545985  -3.455768  55.638705
2030 04 23 0000  96.544995  -3.455824  55.672334
2030 04 24 0000  96.544006  -3.455880  55.705964
2030 04 25 0000  96.543019  -3.455936  55.739593
2030 04 26 0000  96.542033  -3.455992  55.773222
2030 04 27 0000  96.541048  -3.456048  55.806851
2030 04 28 0000  96.540064  -3.456104  55.840481
2030 04 29 0000  96.539081  -3.456160  55.874110
2030 04 30 0000  96.538100  -3.456216  55.907739
2030 05 01 0000  96.537119  -3.456272  55.941367
2030 05 02 0000  96.536140  -3.456328  55.974996
2030 05 03 0000  96.535162  -3.456383  56.008625
2030 05 04 0000  96.534185  -3.456439  56.042253
2030 05 05 0000  96.533210  -3.456494  56.075882
2030 05 06 0000  96.532235  -3.456550  56.109511
2030 05 07 0000  96.531262  -3.456605  56.143139
2030 05 08 0000  96.530290  -3.456660  56.176767
2030 05 09 0000  96.529319  -3.456716  56.210395
2030 05 10 0000  96.528349  -3.456771  56.244024
2030 05 11 0000  96.527380  -3.456826  56.277652
2030 05 12 0000  96.526413  -3.456881  56.311280
2030 05 13 0000  96.525446  -3.456936  56.344908
2030 05 14 0000  96.524481  -3.456991  56.378535
2030 05 15 0000  96.523517  -3.457045  56.412163
2030 05 16 0000  96.522554  -3.457100  56.445791
2030 05 17 0000  96.521593  -3.457155  56.479419
2030 05 18 0000  96.520632  -3.457210  56.513046
2030 05 19 0000  96.519672  -3.457264  56.546674
2030 05 20 0000  96.518714  -3.457319  56.580301
2030 05 21 0000  96.517757  -3.457373  56.613928
2030 05 22 0000  96.516801  -3.457427  56.647555
2030 05 23 0000  96.515846  -3.457482  56.681183
2030 05 24 0000  96.514892  -3.457536  56.714810
2030 05 25 0000  96.513940  -3.457590  56.748437
2030 05 26 0000  96.512988  -3.457644  56.782064
2030 05 27 0000  96.512038  -3.457698  56.815690
2030 05 28 0000  96.511088  -3.457752  56.849317
2030 05 29 0000  96.510140  -3.457806  56.882944
2030 05 30 0000  96.509193  -3.457860  56.916571
2030 05 31 0000  96.508247  -3.457914  56.950197
2030 06 01 0000  96.507303  -3.457967  56.983824
2030 06 02 0000  96.506359  -3.458021  57.017450
2030 06 03 0000  96.505416  -3.458075  57.051076
2030 06 04 0000  96.504475  -3.458128  57.084703
2030 06 05 0000  96.503534  -3.458181  57.118329
2030 06 06 0000  96.502595  -3.458235  57.151955
2030 06 07 0000  96.501657  -3.458288  57.185581
2030 06 08 0000  96.500720  -3.458341  57.219207
2030 06 09 0000  96.499784  -3.458395  57.252833
2030 06 10 0000  96.498849  -3.458448  57.286458
2030 06 11 0000  96.497916  -3.458501  57.320084
2030 06 12 0000  96.496983  -3.458554  57.353710
2030 06 13 0000  96.496051  -3.458607  57.387335
2030 06 14 0000  96.495121  -3.458660  57.420961
2030 06 15 0000  96.494192  -3.458712  57.454586
2030 06 16 0000  96.493263  -3.458765  57.488212
2030 06 17 0000  96.492336  -3.458818  57.521837
2030 06 18 0000  96.491410  -3.458871  57.555462
2030 06 19 0000  96.490485  -3.458923  57.589087
2030 06 20 0000  96.489561  -3.458976  57.622712
2030 06 21 0000  96.488638  -3.459028  57.656337
2030 06 22 0000  96.487716  -3.459080  57.689962
2030 06 23 0000  96.486796  -3.459133  57.723587
2030 06 24 0000  96.485876  -3.459185  57.757212
2030 06 25 0000  96.484957  -3.459237  57.790836
2030 06 26 0000  96.484040  -3.459289  57.824461
2030 06 27 0000  96.483123  -3.459341  57.858085
2030 06 28 0000  96.482208  -3.459393  57.891710
2030 06 29 0000  96.481294  -3.459445  57.925334
2030 06 30 0000  96.480380  -3.459497  57.958959
2030 07 01 0000  96.479468  -3.459549  57.992583
2030 07 02 0000  96.478557  -3.459601  58.026207
2030 07 03 0000  96.477647  -3.459653  58.059831
2030 07 04 0000  96.476738  -3.459704  58.093455
2030 07 05 0000  96.475830  -3.459756  58.127079
2030 07 06 0000  96.474923  -3.459807  58.160703
2030 07 07 0000  96.474017  -3.459859  58.194327
2030 07 08 0000  96.473112  -3.459910  58.227950
2030 07 09 0000  96.472208  -3.459962  58.261574
2030 07 10 0000  96.471306  -3.460013  58.295198
2030 07 11 0000  96.470404  -3.460064  58.328821
2030 07 12 0000  96.469503  -3.460115  58.362444
2030 07 13 0000  96.468604  -3.460166  58.396068
2030 07 14 0000  96.467705  -3.460217  58.429691
2030 07 15 0000  96.466808  -3.460268  58.463314
2030 07 16 0000  96.465911  -3.460319  58.496937
2030 07 17 0000  96.465015  -3.460370  58.530561
2030 07 18 0000  96.464121  -3.460421  58.564183
2030 07 19 0000  96.463228  -3.460472  58.597806
2030 07 20 0000  96.462335  -3.460522  58.631429
2030 07 21 0000  96.461444  -3.460573  58.665052
2030 07 22 0000  96.460553  -3.460624  58.698675
2030 07 23 0000  96.459664  -3.460674  58.732297
2030 07 24 0000  96.458776  -3.460724  58.765920
2030 07 25 0000  96.457888  -3.460775  58.799542
2030 07 26 0000  96.457002  -3.460825  58.833165
2030 07 27 0000  96.456117  -3.460875  58.866787
2030 07 28 0000  96.455232  -3.460926  58.900409
2030 07 29 0000  96.454349  -3.460976  58.934032
2030 07 30 0000  96.453467  -3.461026  58.967654
2030 07 31 0000  96.452586  -3.461076  59.001276
2030 08 01 0000  96.451705  -3.461126  59.034898
2030 08 02 0000  96.450826  -3.461176  59.068520
2030 08 03 0000  96.449948  -3.461226  59.102142
2030 08 04 0000  96.449070  -3.461276  59.135763
2030 08 05 0000  96.448194  -3.461325  59.169385
2030 08 06 0000  96.447319  -3.461375  59.203007
2030 08 07 0000  96.446445  -3.461425  59.236628
2030 08 08 0000  96.445571  -3.461474  59.270250
2030 08 09 0000  96.444699  -3.461524  59.303871
2030 08 10 0000  96.443828  -3.461573  59.337493
2030 08 11 0000  96.442957  -3.461623  59.371114
2030 08 12 0000  96.442088  -3.461672  59.404735
2030 08 13 0000  96.441220  -3.461721  59.438356
2030 08 14 0000  96.440352  -3.461771  59.471977
2030 08 15 0000  96.439486  -3.461820  59.505598
2030 08 16 0000  96.438621  -3.461869  59.539219
2030 08 17 0000  96.437756  -3.461918  59.572840
2030 08 18 0000  96.436893  -3.461967  59.606461
2030 08 19 0000  96.436030  -3.462016  59.640082
2030 08 20 0000  96.435169  -3.462065  59.673702
2030 08 21 0000  96.434308  -3.462114  59.707323
2030 08 22 0000  96.433448  -3.462163  59.740943
2030 08 23 0000  96.432590  -3.462211  59.774564
2030 08 24 0000  96.431732  -3.462260  59.808184
2030 08 25 0000  96.430876  -3.462309  59.841804
2030 08 26 0000  96.430020  -3.462357  59.875425
2030 08 27 0000  96.429165  -3.462406  59.909045
2030 08 28 0000  96.428311  -3.462454  59.942665
2030 08 29 0000  96.427458  -3.462503  59.976285
2030 08 30 0000  96.426606  -3.462551  60.009905
2030 08 31 0000  96.425756  -3.462599  60.043525
2030 09 01 0000  96.424906  -3.462647  60.077145
2030 09 02 0000  96.424057  -3.462696  60.110764
2030 09 03 0000  96.423208  -3.462744  60.144384
2030 09 04 0000  96.422361  -3.462792  60.178004
2030 09 05 0000  96.421515  -3.462840  60.211623
